Brand,Brand_Style,Neighbor_Rk,Neighbor_Idx,Neighbor_Dist
Pilsner Urquell,Bohemian Pilsner,5,211,15.06655993300592
Pilsner Urquell,Bohemian Pilsner,6,178,15.067870865629303
Red Dog,American-Style Lager,1,141,0
Red Dog,American-Style Lager,2,118,3.0342366275596437
Red Dog,American-Style Lager,3,189,3.081837381054933
Red Dog,American-Style Lager,4,138,3.91994375056612
Red Dog,American-Style Lager,5,188,3.965641342943314
Red Dog,American-Style Lager,6,211,8.70906314119441
Redd's HardApple,Apple Ale,1,142,0
Redd's HardApple,Apple Ale,2,145,0.35341056587510633
Redd's HardApple,Apple Ale,3,144,3.284436218117486
Redd's HardApple,Apple Ale,4,146,4.441336133119892
Redd's HardApple,Apple Ale,5,149,4.890753446881947
Redd's HardApple,Apple Ale,6,154,6.591999152765257
Redd's Hard AppleBlack Cherry,Apple Ale,1,143,0
Redd's Hard AppleBlack Cherry,Apple Ale,2,146,18.417188801209875
Redd's Hard AppleBlack Cherry,Apple Ale,3,145,18.9431843930502
Redd's Hard AppleBlack Cherry,Apple Ale,4,142,18.944247667379077
Redd's Hard AppleBlack Cherry,Apple Ale,5,154,19.03652694411584
Redd's Hard AppleBlack Cherry,Apple Ale,6,153,19.041070651011626
Redd's Blueberry Ale,Apple Ale,1,144,0
Redd's Blueberry Ale,Apple Ale,2,145,3.2779893416230452
Redd's Blueberry Ale,Apple Ale,3,142,3.284436218117486
Redd's Blueberry Ale,Apple Ale,4,149,3.516170750011883
Redd's Blueberry Ale,Apple Ale,5,146,5.511098342878383
Redd's Blueberry Ale,Apple Ale,6,154,5.645769383226679
Redd's Cranberry Ale,Apple Ale,1,145,0
Redd's Cranberry Ale,Apple Ale,2,142,0.35341056587510633
Redd's Cranberry Ale,Apple Ale,3,144,3.2779893416230452
Redd's Cranberry Ale,Apple Ale,4,146,4.427481228924056
Redd's Cranberry Ale,Apple Ale,5,149,4.767546724037405
Redd's Cranberry Ale,Apple Ale,6,154,6.501165875427893
Redd's Hard Apple Peach,Apple Ale,1,146,0
Redd's Hard Apple Peach,Apple Ale,2,145,4.427481228924056
Redd's Hard Apple Peach,Apple Ale,3,142,4.441336133119892
Redd's Hard Apple Peach,Apple Ale,4,154,4.779631395879721
Redd's Hard Apple Peach,Apple Ale,5,153,4.815139188550415
Redd's Hard Apple Peach,Apple Ale,6,144,5.511098342878383
Redd's Pineapple,Apple Ale,1,147,0
Redd's Pineapple,Apple Ale,2,146,15.580264886210013
Redd's Pineapple,Apple Ale,3,154,15.609019415526554
Redd's Pineapple,Apple Ale,4,153,15.62531694045983
Redd's Pineapple,Apple Ale,5,144,15.862101597730767
Redd's Pineapple,Apple Ale,6,145,16.195567911207608
Redd's Hard Apple Strawberry,Apple Ale,1,148,0
Redd's Hard Apple Strawberry,Apple Ale,2,146,18.418309892058573
Redd's Hard Apple Strawberry,Apple Ale,3,142,18.940581316001747
Redd's Hard Apple Strawberry,Apple Ale,4,145,18.941698121740885
Redd's Hard Apple Strawberry,Apple Ale,5,154,19.04300101814452
Redd's Hard Apple Strawberry,Apple Ale,6,153,19.058511076800812
Redd's Wicked Apple,Apple Ale,1,149,0
Redd's Wicked Apple,Apple Ale,2,144,3.516170750011883
Redd's Wicked Apple,Apple Ale,3,154,4.4273860156303355
Redd's Wicked Apple,Apple Ale,4,153,4.439983579231406
Redd's Wicked Apple,Apple Ale,5,145,4.767546724037405
Redd's Wicked Apple,Apple Ale,6,142,4.890753446881947
Redd's Wicked Black Cherry,Apple Ale,1,150,0
Redd's Wicked Black Cherry,Apple Ale,2,154,15.230761622936056
Redd's Wicked Black Cherry,Apple Ale,3,153,15.238512495632191
Redd's Wicked Black Cherry,Apple Ale,4,149,15.861216307620921
Redd's Wicked Black Cherry,Apple Ale,5,146,15.949992401051526
Redd's Wicked Black Cherry,Apple Ale,6,144,16.22978473689099
Redd's Wicked Lemonade,Apple Ale,1,151,0
Redd's Wicked Lemonade,Apple Ale,2,154,11.709480428229137
Redd's Wicked Lemonade,Apple Ale,3,153,11.717211020969462
Redd's Wicked Lemonade,Apple Ale,4,149,12.51854684224648
Redd's Wicked Lemonade,Apple Ale,5,146,12.65479212282318
Redd's Wicked Lemonade,Apple Ale,6,192,12.888742109875277
Redd's Wicked Sour Apple,Apple Ale,1,152,0
Redd's Wicked Sour Apple,Apple Ale,2,149,8.644339226567489
Redd's Wicked Sour Apple,Apple Ale,3,144,9.326867333289442
Redd's Wicked Sour Apple,Apple Ale,4,154,9.70966250794316
Redd's Wicked Sour Apple,Apple Ale,5,153,9.725454209416862
Redd's Wicked Sour Apple,Apple Ale,6,145,9.869412386390477
Redd's Wicked Strawberry Kiwi,Apple Ale,1,153,0
Redd's Wicked Strawberry Kiwi,Apple Ale,2,154,0.45750454301163934
Redd's Wicked Strawberry Kiwi,Apple Ale,3,149,4.439983579231406
Redd's Wicked Strawberry Kiwi,Apple Ale,4,146,4.815139188550415
Redd's Wicked Strawberry Kiwi,Apple Ale,5,144,5.695508366959486
Redd's Wicked Strawberry Kiwi,Apple Ale,6,145,6.534839522737204
Redd's Wicked Watermelon,Apple Ale,1,154,0
Redd's Wicked Watermelon,Apple Ale,2,153,0.45750454301163934
Redd's Wicked Watermelon,Apple Ale,3,149,4.4273860156303355
Redd's Wicked Watermelon,Apple Ale,4,146,4.779631395879721
Redd's Wicked Watermelon,Apple Ale,5,144,5.645769383226679
Redd's Wicked Watermelon,Apple Ale,6,145,6.501165875427893
Revolver Backyard Bee Honey Kolsch,Kolsch,1,155,0
Revolver Backyard Bee Honey Kolsch,Kolsch,2,45,4.351777480980854
Revolver Backyard Bee Honey Kolsch,Kolsch,3,46,4.626747969296961
Revolver Backyard Bee Honey Kolsch,Kolsch,4,70,4.728499795650255
Revolver Backyard Bee Honey Kolsch,Kolsch,5,100,6.625925512723195
Revolver Backyard Bee Honey Kolsch,Kolsch,6,159,6.668939684181309
Revolver Blood & Honey Ale,American Ale,1,156,0
Revolver Blood & Honey Ale,American Ale,2,100,13.52962801339185
Revolver Blood & Honey Ale,American Ale,3,164,13.585607660624468
Revolver Blood & Honey Ale,American Ale,4,208,13.688614242742206
Revolver Blood & Honey Ale,American Ale,5,197,13.694373307638681
Revolver Blood & Honey Ale,American Ale,6,173,13.731980359972013
Revolver Full Tang,West Coast IPA,1,157,0
Revolver Full Tang,West Coast IPA,2,46,21.190568546838353
Revolver Full Tang,West Coast IPA,3,70,21.224175872250683
Revolver Full Tang,West Coast IPA,4,45,21.225072238496637
Revolver Full Tang,West Coast IPA,5,155,21.55135701666751
Revolver Full Tang,West Coast IPA,6,79,21.65491570213774
Revolver Hop Device IPA,Hazy IPA,1,158,0
Revolver Hop Device IPA,Hazy IPA,2,169,1.7428509293669858
Revolver Hop Device IPA,Hazy IPA,3,81,3.0358471086069745
Revolver Hop Device IPA,Hazy IPA,4,164,4.049031385318096
Revolver Hop Device IPA,Hazy IPA,5,197,4.088493156070045
Revolver Hop Device IPA,Hazy IPA,6,208,4.113094740834575
Revolver Long Range Pils,German Style Pilsner,1,159,0
Revolver Long Range Pils,German Style Pilsner,2,170,0.9023962469557453
Revolver Long Range Pils,German Style Pilsner,3,178,1.0139321415025262
Revolver Long Range Pils,German Style Pilsner,4,67,1.0226354163009734
Revolver Long Range Pils,German Style Pilsner,5,174,1.0901943183062786
Revolver Long Range Pils,German Style Pilsner,6,24,1.1045721341248533
Revolver Mi Cheve,Mexican Lager,1,160,0
Revolver Mi Cheve,Mexican Lager,2,159,14.90731740337391
Revolver Mi Cheve,Mexican Lager,3,170,14.926281607353555
Revolver Mi Cheve,Mexican Lager,4,178,14.94035896406019
Revolver Mi Cheve,Mexican Lager,5,18,14.941238044881313
Revolver Mi Cheve,Mexican Lager,6,174,14.948236718280853
Revolver Sidewinder Ale,Southwest Pale Ale,1,161,0
Revolver Sidewinder Ale,Southwest Pale Ale,2,159,27.95350526707033
Revolver Sidewinder Ale,Southwest Pale Ale,3,174,27.979923880477187
Revolver Sidewinder Ale,Southwest Pale Ale,4,20,27.982048373775495
Revolver Sidewinder Ale,Southwest Pale Ale,5,202,27.98276987746057
Revolver Sidewinder Ale,Southwest Pale Ale,6,170,27.982800222854383
Saint Archer Blackberry Gose,German-Style Gose,1,162,0
Saint Archer Blackberry Gose,German-Style Gose,2,168,20.613337606459577
Saint Archer Blackberry Gose,German-Style Gose,3,176,23.139055740815895
Saint Archer Blackberry Gose,German-Style Gose,4,163,23.659562922363687
Saint Archer Blackberry Gose,German-Style Gose,5,166,23.661669729356106
Saint Archer Blackberry Gose,German-Style Gose,6,198,23.67290895998199
Saint Archer Blonde Ale,German-Style Kolsch Ale,1,163,0
Saint Archer Blonde Ale,German-Style Kolsch Ale,2,198,0.22677406944832337
Saint Archer Blonde Ale,German-Style Kolsch Ale,3,200,0.5613748359580949
Saint Archer Blonde Ale,German-Style Kolsch Ale,4,166,0.648353553941129
Saint Archer Blonde Ale,German-Style Kolsch Ale,5,76,0.8630348817796232
Saint Archer Blonde Ale,German-Style Kolsch Ale,6,197,1.7752985023153378
Saint Archer Citra 7 IPA,American-Style IPA,1,164,0
Saint Archer Citra 7 IPA,American-Style IPA,2,197,1.293098860016134
Saint Archer Citra 7 IPA,American-Style IPA,3,208,1.3171379746070855
Saint Archer Citra 7 IPA,American-Style IPA,4,76,1.684413997593438
Saint Archer Citra 7 IPA,American-Style IPA,5,173,1.788084848012399
Saint Archer Citra 7 IPA,American-Style IPA,6,198,2.1710687755552627
Saint Archer Double IPA,American-Style Imperial IPA,1,165,0
Saint Archer Double IPA,American-Style Imperial IPA,2,204,0.8880129119173045
Saint Archer Double IPA,American-Style Imperial IPA,3,171,1.3080298856886392
Saint Archer Double IPA,American-Style Imperial IPA,4,30,1.3462637320826703
Saint Archer Double IPA,American-Style Imperial IPA,5,213,1.4417027059223049
Saint Archer Double IPA,American-Style Imperial IPA,6,69,1.553522653880809
Saint Archer English Brown Ale Nitro,English-Style Mild Ale,1,166,0
Saint Archer English Brown Ale Nitro,English-Style Mild Ale,2,163,0.648353553941129
Saint Archer English Brown Ale Nitro,English-Style Mild Ale,3,198,0.7884923253914836
Saint Archer English Brown Ale Nitro,English-Style Mild Ale,4,200,0.8633614434645716
Saint Archer English Brown Ale Nitro,English-Style Mild Ale,5,76,1.4830862587951017
Saint Archer English Brown Ale Nitro,English-Style Mild Ale,6,197,2.243866931208554
Saint Archer Gold,Light Lager,1,167,0
Saint Archer Gold,Light Lager,2,214,15.003664437398985
Saint Archer Gold,Light Lager,3,211,15.00638983928521
Saint Archer Gold,Light Lager,4,51,15.012199414679477
Saint Archer Gold,Light Lager,5,71,15.02627899168228
Saint Archer Gold,Light Lager,6,178,15.02862447641673
Saint Archer Gose,German-Style Gose,1,168,0
Saint Archer Gose,German-Style Gose,2,163,11.655113168954381
Saint Archer Gose,German-Style Gose,3,166,11.678469957960727
Saint Archer Gose,German-Style Gose,4,198,11.683285100512501
Saint Archer Gose,German-Style Gose,5,200,11.685505044968838
Saint Archer Gose,German-Style Gose,6,76,11.71626983069285
Saint Archer Hazy IPA,Hazy IPA,1,169,0
Saint Archer Hazy IPA,Hazy IPA,2,158,1.7428509293669858
Saint Archer Hazy IPA,Hazy IPA,3,81,3.2602780754156444
Saint Archer Hazy IPA,Hazy IPA,4,76,3.8382226193042657
Saint Archer Hazy IPA,Hazy IPA,5,197,3.8671094489494773
Saint Archer Hazy IPA,Hazy IPA,6,198,3.8786044291579564
Saint Archer Hoppy Pilsner,Czech-Style Pilsner,1,170,0
Saint Archer Hoppy Pilsner,Czech-Style Pilsner,2,18,0.3403030286992035
Saint Archer Hoppy Pilsner,Czech-Style Pilsner,3,178,0.3684219082201657
Saint Archer Hoppy Pilsner,Czech-Style Pilsner,4,174,0.4538000042437321
Saint Archer Hoppy Pilsner,Czech-Style Pilsner,5,211,0.6477232475225705
Saint Archer Hoppy Pilsner,Czech-Style Pilsner,6,67,0.6836607484871841
Saint Archer IPA,American-Style IPA,1,171,0
Saint Archer IPA,American-Style IPA,2,213,0.39347599360751373
Saint Archer IPA,American-Style IPA,3,30,0.4656122188604575
Saint Archer IPA,American-Style IPA,4,69,0.5443878806673113
Saint Archer IPA,American-Style IPA,5,204,0.5644577978769008
Saint Archer IPA,American-Style IPA,6,73,0.6193131905858655
Saint Archer Mexican Lager,Mexican Lager,1,172,0
Saint Archer Mexican Lager,Mexican Lager,2,74,8.9920068793501855
Saint Archer Mexican Lager,Mexican Lager,3,102,9.06568181054883
Saint Archer Mexican Lager,Mexican Lager,4,107,9.075842366183405
Saint Archer Mexican Lager,Mexican Lager,5,105,9.080345174188903
Saint Archer Mexican Lager,Mexican Lager,6,103,9.838213218536964
Saint Archer Mosaic IPA,American-Style Imperial IPA,1,173,0
Saint Archer Mosaic IPA,American-Style Imperial IPA,2,164,1.788084848012399
Saint Archer Mosaic IPA,American-Style Imperial IPA,3,208,2.040885814508975
Saint Archer Mosaic IPA,American-Style Imperial IPA,4,197,2.210231690150978
Saint Archer Mosaic IPA,American-Style Imperial IPA,5,165,2.754735297351899
Saint Archer Mosaic IPA,American-Style Imperial IPA,6,68,2.783022021204741
Saint Archer Pale Ale,American Pale Ale,1,174,0
Saint Archer Pale Ale,American Pale Ale,2,18,0.36214435894749675
Saint Archer Pale Ale,American Pale Ale,3,170,0.4538000042437321
Saint Archer Pale Ale,American Pale Ale,4,178,0.4704098653858975
Saint Archer Pale Ale,American Pale Ale,5,67,0.4934930329590643
Saint Archer Pale Ale,American Pale Ale,6,214,0.6351326931904298
Saint Archer Peach Gose,German-Style Gose,1,175,0
Saint Archer Peach Gose,German-Style Gose,2,168,14.91365008213328
Saint Archer Peach Gose,German-Style Gose,3,163,18.873554149794344
Saint Archer Peach Gose,German-Style Gose,4,166,18.876455628093204
Saint Archer Peach Gose,German-Style Gose,5,200,18.885076102143334
Saint Archer Peach Gose,German-Style Gose,6,198,18.88920615904779
Saint Archer Razzleberry Gose,German-Style Gose,1,176,0
Saint Archer Razzleberry Gose,German-Style Gose,2,168,18.287479794651233
Saint Archer Razzleberry Gose,German-Style Gose,3,166,21.632237194196833
Saint Archer Razzleberry Gose,German-Style Gose,4,163,21.64094022146799
Saint Archer Razzleberry Gose,German-Style Gose,5,198,21.65524736879976
Saint Archer Razzleberry Gose,German-Style Gose,6,200,21.659168384732606
Saint Archer Tropical IPA,IPA,1,177,0
Saint Archer Tropical IPA,IPA,2,78,16.934174829656246
Saint Archer Tropical IPA,IPA,3,18,18.29474598963157
Saint Archer Tropical IPA,IPA,4,174,18.30031878056656
Saint Archer Tropical IPA,IPA,5,202,18.30142292146359
Saint Archer Tropical IPA,IPA,6,72,18.304535331123013
Saint Archer White Ale,Belgian-Style Witbier,1,178,0
Saint Archer White Ale,Belgian-Style Witbier,2,211,0.32118721530635586
Saint Archer White Ale,Belgian-Style Witbier,3,170,0.3684219082201657
Saint Archer White Ale,Belgian-Style Witbier,4,214,0.44618208454111175
Saint Archer White Ale,Belgian-Style Witbier,5,174,0.4704098653858975
Saint Archer White Ale,Belgian-Style Witbier,6,67,0.47941993996500026
Sharp's,Non-Alcoholic Lager,1,179,0
Sharp's,Non-Alcoholic Lager,2,141,15.279470228323532
Sharp's,Non-Alcoholic Lager,3,118,15.712833908196455
Sharp's,Non-Alcoholic Lager,4,189,15.749188877062878
Sharp's,Non-Alcoholic Lager,5,138,16.271794792238484
Sharp's,Non-Alcoholic Lager,6,188,16.29942547009379
Hop ExtractSheaf Stout,Foreign Extra (Export) Stout,1,180,0
Hop ExtractSheaf Stout,Foreign Extra (Export) Stout,2,159,15.119309998763477
Hop ExtractSheaf Stout,Foreign Extra (Export) Stout,3,170,15.127721606452525
Hop ExtractSheaf Stout,Foreign Extra (Export) Stout,4,18,15.128002729928111
Hop ExtractSheaf Stout,Foreign Extra (Export) Stout,5,174,15.143049396990053
Hop ExtractSheaf Stout,Foreign Extra (Export) Stout,6,178,15.166148034098534
Smith & Forge Hard Cider,Hard Apple Cider,1,181,0
Smith & Forge Hard Cider,Hard Apple Cider,2,39,18.02692068837002
Smith & Forge Hard Cider,Hard Apple Cider,3,37,18.049807668117833
Smith & Forge Hard Cider,Hard Apple Cider,4,18,18.467908009064743
Smith & Forge Hard Cider,Hard Apple Cider,5,170,18.49824430586525
Smith & Forge Hard Cider,Hard Apple Cider,6,174,18.526458852412627
Sol,Mexican Lager,1,182,0
Sol,Mexican Lager,2,52,0.1928265748851029
Sol,Mexican Lager,3,124,0.39160308474580585
Sol,Mexican Lager,4,127,0.5021250603968385
Sol,Mexican Lager,5,55,0.5969007299099277
Sol,Mexican Lager,6,86,1.4062884230704646
Sol Chelada,Chelada,1,183,0
Sol Chelada,Chelada,2,159,40.15772082227444
Sol Chelada,Chelada,3,151,40.344377277103824
Sol Chelada,Chelada,4,182,40.36228119528922
Sol Chelada,Chelada,5,164,40.36248457337395
Sol Chelada,Chelada,6,158,40.36967102783303
Sparks,Flavored Malt Beverage,1,184,0
Sparks,Flavored Malt Beverage,2,145,17.950773322191388
Sparks,Flavored Malt Beverage,3,142,17.99344139150338
Sparks,Flavored Malt Beverage,4,149,18.01799831292261
Sparks,Flavored Malt Beverage,5,144,18.259595756259852
Sparks,Flavored Malt Beverage,6,146,18.492656518480352
Sparks Blackberry,Flavored Malt Beverage,1,185,0
Sparks Blackberry,Flavored Malt Beverage,2,190,10.17200893080772
Sparks Blackberry,Flavored Malt Beverage,3,192,11.006263454230098
Sparks Blackberry,Flavored Malt Beverage,4,59,13.806587418398088
Sparks Blackberry,Flavored Malt Beverage,5,58,14.12040391473784
Sparks Blackberry,Flavored Malt Beverage,6,60,14.17602155527073
Steel Reserve BLK Berry,Flavored Malt Beverage,1,186,0
Steel Reserve BLK Berry,Flavored Malt Beverage,2,192,15.221558943159813
Steel Reserve BLK Berry,Flavored Malt Beverage,3,59,17.358319937028348
Steel Reserve BLK Berry,Flavored Malt Beverage,4,58,17.603302177261313
Steel Reserve BLK Berry,Flavored Malt Beverage,5,60,17.65358326317543
Steel Reserve BLK Berry,Flavored Malt Beverage,6,153,17.656680715120267
Steel Reserve Hard Pineapple,Flavored Malt Beverage,1,187,0
Steel Reserve Hard Pineapple,Flavored Malt Beverage,2,192,22.211140385825473
Steel Reserve Hard Pineapple,Flavored Malt Beverage,3,153,22.23482295125779
Steel Reserve Hard Pineapple,Flavored Malt Beverage,4,154,22.244338394725638
Steel Reserve Hard Pineapple,Flavored Malt Beverage,5,149,22.248604635702236
Steel Reserve Hard Pineapple,Flavored Malt Beverage,6,144,22.591977391253494
Steel Reserve High Gravity,American-Style Specialty Lager,1,188,0
Steel Reserve High Gravity,American-Style Specialty Lager,2,138,0.14191455284596713
Steel Reserve High Gravity,American-Style Specialty Lager,3,189,1.9110905316660582
Steel Reserve High Gravity,American-Style Specialty Lager,4,118,2.0146992746418233
Steel Reserve High Gravity,American-Style Specialty Lager,5,141,3.965641342943314
Steel Reserve High Gravity,American-Style Specialty Lager,6,195,9.018796702283236
Steel Reserve High Gravity 6.0,American-Style Specialty Lager,1,189,0
Steel Reserve High Gravity 6.0,American-Style Specialty Lager,2,118,0.289936313672147
Steel Reserve High Gravity 6.0,American-Style Specialty Lager,3,138,1.837080127968757
Steel Reserve High Gravity 6.0,American-Style Specialty Lager,4,188,1.9110905316660582
Steel Reserve High Gravity 6.0,American-Style Specialty Lager,5,141,3.081837381054933
Steel Reserve High Gravity 6.0,American-Style Specialty Lager,6,90,9.04197938359306
Steel Reserve Spiked Blue Razz,Flavored Malt Beverage,1,190,0
Steel Reserve Spiked Blue Razz,Flavored Malt Beverage,2,185,10.17200893080772
Steel Reserve Spiked Blue Razz,Flavored Malt Beverage,3,192,14.986869455233032
Steel Reserve Spiked Blue Razz,Flavored Malt Beverage,4,153,15.730193733623528
Steel Reserve Spiked Blue Razz,Flavored Malt Beverage,5,154,15.732965547214736
Steel Reserve Spiked Blue Razz,Flavored Malt Beverage,6,149,15.74206520911044
Steel Reserve Spiked Punch,Flavored Malt Beverage,1,191,0
Steel Reserve Spiked Punch,Flavored Malt Beverage,2,194,3.53993876355757
Steel Reserve Spiked Punch,Flavored Malt Beverage,3,192,11.009092897162297
Steel Reserve Spiked Punch,Flavored Malt Beverage,4,59,13.802048058866351
Steel Reserve Spiked Punch,Flavored Malt Beverage,5,58,14.123659542424939
Steel Reserve Spiked Punch,Flavored Malt Beverage,6,60,14.172646540000962
Steel Reserve Spiked Strawberry Burst,Flavored Malt Beverage,1,192,0
Steel Reserve Spiked Strawberry Burst,Flavored Malt Beverage,2,59,8.354095186899945
Steel Reserve Spiked Strawberry Burst,Flavored Malt Beverage,3,154,8.9553458599762
Steel Reserve Spiked Strawberry Burst,Flavored Malt Beverage,4,153,8.96064937388996
Steel Reserve Spiked Strawberry Burst,Flavored Malt Beverage,5,146,9.198896209889671
Steel Reserve Spiked Strawberry Burst,Flavored Malt Beverage,6,57,9.794876004109817
Steel Reserve Spiked Tropic Storm,Flavored Malt Beverage,1,193,0
Steel Reserve Spiked Tropic Storm,Flavored Malt Beverage,2,192,18.332365476282114
Steel Reserve Spiked Tropic Storm,Flavored Malt Beverage,3,154,18.369548021051326
Steel Reserve Spiked Tropic Storm,Flavored Malt Beverage,4,153,18.371329535273546
Steel Reserve Spiked Tropic Storm,Flavored Malt Beverage,5,190,18.812764801828465
Steel Reserve Spiked Tropic Storm,Flavored Malt Beverage,6,149,18.894634637861913
Steel Reserve Spiked Watermelon,Flavored Malt Beverage,1,194,0
Steel Reserve Spiked Watermelon,Flavored Malt Beverage,2,191,3.53993876355757
Steel Reserve Spiked Watermelon,Flavored Malt Beverage,3,192,11.589517323627925
Steel Reserve Spiked Watermelon,Flavored Malt Beverage,4,58,13.835147227887175
Steel Reserve Spiked Watermelon,Flavored Malt Beverage,5,153,13.856035046414558
Steel Reserve Spiked Watermelon,Flavored Malt Beverage,6,60,13.892450889508273
Steel Reserve Triple Export 8.1%,American-StyleSpecialty Lager,1,195,0
Steel Reserve Triple Export 8.1%,American-StyleSpecialty Lager,2,90,2.3913192426152796
Steel Reserve Triple Export 8.1%,American-StyleSpecialty Lager,3,87,2.394195696596153
Steel Reserve Triple Export 8.1%,American-StyleSpecialty Lager,4,31,2.593292820733897
Steel Reserve Triple Export 8.1%,American-StyleSpecialty Lager,5,125,3.0821903567123843
Steel Reserve Triple Export 8.1%,American-StyleSpecialty Lager,6,4,3.517042853883005
Terrapin Beerista,Barrel-Aged Stout,1,196,0
Terrapin Beerista,Barrel-Aged Stout,2,46,11.339543572212204
Terrapin Beerista,Barrel-Aged Stout,3,79,11.655069518177678
Terrapin Beerista,Barrel-Aged Stout,4,217,11.737788504177583
Terrapin Beerista,Barrel-Aged Stout,5,70,11.916956528813317
Terrapin Beerista,Barrel-Aged Stout,6,165,12.153306418405865
Terrapin Beyond the Galaxy IPA,IPA,1,197,0
Terrapin Beyond the Galaxy IPA,IPA,2,208,0.32338579900594255
Terrapin Beyond the Galaxy IPA,IPA,3,76,1.1894387001145108
Terrapin Beyond the Galaxy IPA,IPA,4,164,1.293098860016134
Terrapin Beyond the Galaxy IPA,IPA,5,198,1.6217161310323531
Terrapin Beyond the Galaxy IPA,IPA,6,163,1.7752985023153378
Terrapin Chopsecutioner,IPA,1,198,0
Terrapin Chopsecutioner,IPA,2,163,0.22677406944832337
Terrapin Chopsecutioner,IPA,3,200,0.6365589660553882
Terrapin Chopsecutioner,IPA,4,76,0.7260007172105611
Terrapin Chopsecutioner,IPA,5,166,0.7884923253914836
Terrapin Chopsecutioner,IPA,6,197,1.6217161310323531
Terrapin Frenchy's Blues,Berliner Weisse,1,199,0
Terrapin Frenchy's Blues,Berliner Weisse,2,76,17.977184164757197
Terrapin Frenchy's Blues,Berliner Weisse,3,198,18.002049757848265
Terrapin Frenchy's Blues,Berliner Weisse,4,163,18.004938810731336
Terrapin Frenchy's Blues,Berliner Weisse,5,200,18.005896832342845
Terrapin Frenchy's Blues,Berliner Weisse,6,197,18.037985579002672
Terrapin Golden Ale,Blonde Ale,1,200,0
Terrapin Golden Ale,Blonde Ale,2,163,0.5613748359580949
Terrapin Golden Ale,Blonde Ale,3,198,0.6365589660553882
Terrapin Golden Ale,Blonde Ale,4,166,0.8633614434645716
Terrapin Golden Ale,Blonde Ale,5,76,1.0833053943704423
Terrapin Golden Ale,Blonde Ale,6,197,2.1647326693052835
Terrapin Good To Gose,Gose,1,201,0
Terrapin Good To Gose,Gose,2,206,27.900020396036975
Terrapin Good To Gose,Gose,3,168,28.195869625281908
Terrapin Good To Gose,Gose,4,128,28.26391299841192
Terrapin Good To Gose,Gose,5,159,28.44006742169753
Terrapin Good To Gose,Gose,6,51,28.476519701204293
Terrapin HI-5 IPA,California Style IPA,1,202,0
Terrapin HI-5 IPA,California Style IPA,2,72,0.31028667911351815
Terrapin HI-5 IPA,California Style IPA,3,20,0.7415463892048483
Terrapin HI-5 IPA,California Style IPA,4,174,0.7417314422177463
Terrapin HI-5 IPA,California Style IPA,5,73,0.7775206487289418
Terrapin HI-5 IPA,California Style IPA,6,26,0.8736851648624955
Terrapin Hoppin' Bubbly,Brut IPA,1,203,0
Terrapin Hoppin' Bubbly,Brut IPA,2,45,22.82292163267713
Terrapin Hoppin' Bubbly,Brut IPA,3,70,22.827566315140697
Terrapin Hoppin' Bubbly,Brut IPA,4,46,22.88327583404483
Terrapin Hoppin' Bubbly,Brut IPA,5,79,23.197006551948544
Terrapin Hoppin' Bubbly,Brut IPA,6,155,23.277282334983575
Terrapin Hopsecutioner,IPA,1,204,0
Terrapin Hopsecutioner,IPA,2,171,0.5644577978769008
Terrapin Hopsecutioner,IPA,3,213,0.5902823459289663
Terrapin Hopsecutioner,IPA,4,73,0.7193876883538238
Terrapin Hopsecutioner,IPA,5,30,0.7342471270219257
Terrapin Hopsecutioner,IPA,6,72,0.8721626888418784
Terrapin Jazz Cabbage,Hemp IPA,1,205,0
Terrapin Jazz Cabbage,Hemp IPA,2,197,21.08190197807786
Terrapin Jazz Cabbage,Hemp IPA,3,76,21.08547770647124
Terrapin Jazz Cabbage,Hemp IPA,4,208,21.090545383641867
Terrapin Jazz Cabbage,Hemp IPA,5,164,21.106685870948724
Terrapin Jazz Cabbage,Hemp IPA,6,198,21.119177971398923
Terrapin Luau Krunkles,IPA,1,206,0
Terrapin Luau Krunkles,IPA,2,128,8.69442578281741
Terrapin Luau Krunkles,IPA,3,213,8.695351392352325
Terrapin Luau Krunkles,IPA,4,171,8.696963766465705
Terrapin Luau Krunkles,IPA,5,73,8.7029514487013
Terrapin Luau Krunkles,IPA,6,30,8.709543338688524
Terrapin Moo-Hoo Chocolate Milk Stout,Chocolate Milk Stout,1,207,0
Terrapin Moo-Hoo Chocolate Milk Stout,Chocolate Milk Stout,2,196,24.075252330902337
Terrapin Moo-Hoo Chocolate Milk Stout,Chocolate Milk Stout,3,81,24.40903190757061
Terrapin Moo-Hoo Chocolate Milk Stout,Chocolate Milk Stout,4,158,24.555973923673488
Terrapin Moo-Hoo Chocolate Milk Stout,Chocolate Milk Stout,5,169,24.5841514794147
Terrapin Moo-Hoo Chocolate Milk Stout,Chocolate Milk Stout,6,213,24.69916409217018
Terrapin Mr. Krunkles,IPA,1,208,0
Terrapin Mr. Krunkles,IPA,2,197,0.32338579900594255
Terrapin Mr. Krunkles,IPA,3,164,1.3171379746070855
Terrapin Mr. Krunkles,IPA,4,76,1.4539012678083336
Terrapin Mr. Krunkles,IPA,5,198,1.8612852471773578
Terrapin Mr. Krunkles,IPA,6,163,2.017438823397125
Terrapin Panama Krunkles,IPA,1,209,0
Terrapin Panama Krunkles,IPA,2,208,18.265733112278028
Terrapin Panama Krunkles,IPA,3,197,18.266124169008346
